,neg,neu,pos,compound,place_id
309,0.0,0.774,0.226,0.7405,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
310,0.32,0.68,0.0,-0.765,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
311,0.0,0.506,0.494,0.8947,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
312,0.386,0.614,0.0,-0.6588,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
313,0.267,0.733,0.0,-0.7906,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
314,0.233,0.444,0.322,0.2023,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
315,0.0,0.57,0.43,0.7783,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
316,0.0,1.0,0.0,0.0,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
317,0.0,1.0,0.0,0.0,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
318,0.0,0.647,0.353,0.8999,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
319,0.135,0.625,0.24,0.4939,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
320,0.0,1.0,0.0,0.0,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
321,0.0,0.854,0.146,0.4404,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
322,0.0,0.594,0.406,0.8357,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
323,0.0,1.0,0.0,0.0,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
324,0.0,0.432,0.568,0.8479,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
325,0.0,0.448,0.552,0.9828,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
326,0.0,0.756,0.244,0.4404,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
327,0.0,0.758,0.242,0.4939,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
328,0.0,0.562,0.438,0.7906,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
329,0.0,0.467,0.533,0.9081,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
330,0.0,1.0,0.0,0.0,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
331,0.0,0.587,0.413,0.9239,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
332,0.0,0.646,0.354,0.6588,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
333,0.0,0.256,0.744,0.4404,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
334,0.0,0.458,0.542,0.796,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
335,0.0,0.868,0.132,0.4404,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
336,0.0,0.322,0.678,0.9125,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
337,0.065,0.741,0.194,0.5859,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
338,0.0,0.824,0.176,0.5719,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
339,0.0,0.816,0.184,0.4019,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
340,0.0,0.244,0.756,0.7345,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
341,0.0,0.67,0.33,0.7125,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
342,0.0,0.75,0.25,0.25,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
343,0.0,0.406,0.594,0.8822,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
344,0.0,0.38,0.62,0.8689,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
345,0.0,0.342,0.658,0.9259,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
346,0.144,0.596,0.26,0.2828,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
347,0.0,0.696,0.304,0.5859,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
348,0.0,0.698,0.302,0.7569,ChIJ3QD4i0C0RIYR5TiI8PmmL_A
349,0.0,0.668,0.332,0.9679,ChIJz7WqZx-1RIYRFHnL5ouwkB0
350,0.0,0.754,0.246,0.9327,ChIJz7WqZx-1RIYRFHnL5ouwkB0
351,0.0,0.659,0.341,0.9898,ChIJz7WqZx-1RIYRFHnL5ouwkB0
352,0.0,0.722,0.278,0.9508,ChIJz7WqZx-1RIYRFHnL5ouwkB0
353,0.0,0.67,0.33,0.969,ChIJz7WqZx-1RIYRFHnL5ouwkB0
354,0.084,0.856,0.06,-0.1901,ChIJz7WqZx-1RIYRFHnL5ouwkB0
355,0.189,0.757,0.054,-0.9603,ChIJz7WqZx-1RIYRFHnL5ouwkB0
356,0.0,0.668,0.332,0.9696,ChIJz7WqZx-1RIYRFHnL5ouwkB0
357,0.0,0.546,0.454,0.9679,ChIJz7WqZx-1RIYRFHnL5ouwkB0
358,0.108,0.825,0.067,-0.7346,ChIJz7WqZx-1RIYRFHnL5ouwkB0
359,0.026,0.712,0.261,0.97,ChIJz7WqZx-1RIYRFHnL5ouwkB0
360,0.0,0.595,0.405,0.9735,ChIJz7WqZx-1RIYRFHnL5ouwkB0
361,0.044,0.71,0.245,0.9668,ChIJz7WqZx-1RIYRFHnL5ouwkB0
362,0.0,0.778,0.222,0.8896,ChIJz7WqZx-1RIYRFHnL5ouwkB0
363,0.0,0.688,0.312,0.9858,ChIJz7WqZx-1RIYRFHnL5ouwkB0
364,0.049,0.803,0.148,0.9208,ChIJz7WqZx-1RIYRFHnL5ouwkB0
365,0.056,0.599,0.345,0.967,ChIJz7WqZx-1RIYRFHnL5ouwkB0
366,0.111,0.716,0.173,0.6456,ChIJz7WqZx-1RIYRFHnL5ouwkB0
367,0.0,0.715,0.285,0.9443,ChIJz7WqZx-1RIYRFHnL5ouwkB0
368,0.058,0.728,0.214,0.99,ChIJz7WqZx-1RIYRFHnL5ouwkB0
369,0.089,0.695,0.216,0.87,ChIJz7WqZx-1RIYRFHnL5ouwkB0
370,0.047,0.93,0.023,-0.3589,ChIJz7WqZx-1RIYRFHnL5ouwkB0
371,0.0,0.64,0.36,0.9644,ChIJz7WqZx-1RIYRFHnL5ouwkB0
372,0.0,0.774,0.226,0.906,ChIJz7WqZx-1RIYRFHnL5ouwkB0
373,0.052,0.692,0.256,0.9682,ChIJz7WqZx-1RIYRFHnL5ouwkB0
374,0.052,0.698,0.25,0.9874,ChIJz7WqZx-1RIYRFHnL5ouwkB0
375,0.0,0.811,0.189,0.8118,ChIJz7WqZx-1RIYRFHnL5ouwkB0
376,0.0,0.751,0.249,0.9114,ChIJz7WqZx-1RIYRFHnL5ouwkB0
377,0.191,0.797,0.013,-0.9324,ChIJz7WqZx-1RIYRFHnL5ouwkB0
378,0.0,0.459,0.541,0.9551,ChIJz7WqZx-1RIYRFHnL5ouwkB0
379,0.0,0.614,0.386,0.9466,ChIJz7WqZx-1RIYRFHnL5ouwkB0
380,0.106,0.648,0.246,0.8858,ChIJz7WqZx-1RIYRFHnL5ouwkB0
381,0.122,0.73,0.148,0.8727,ChIJz7WqZx-1RIYRFHnL5ouwkB0
382,0.057,0.84,0.103,0.8885,ChIJz7WqZx-1RIYRFHnL5ouwkB0
383,0.045,0.903,0.052,-0.2975,ChIJz7WqZx-1RIYRFHnL5ouwkB0
384,0.026,0.757,0.217,0.8848,ChIJz7WqZx-1RIYRFHnL5ouwkB0
385,0.1,0.752,0.147,0.8246,ChIJz7WqZx-1RIYRFHnL5ouwkB0
386,0.0,0.58,0.42,0.9574,ChIJz7WqZx-1RIYRFHnL5ouwkB0
387,0.0,0.725,0.275,0.9169,ChIJz7WqZx-1RIYRFHnL5ouwkB0
388,0.0,0.54,0.46,0.9617,ChIJz7WqZx-1RIYRFHnL5ouwkB0
389,0.071,0.616,0.314,0.8356,ChIJz7WqZx-1RIYRFHnL5ouwkB0
390,0.0,0.715,0.285,0.9114,ChIJz7WqZx-1RIYRFHnL5ouwkB0
391,0.0,0.554,0.446,0.8881,ChIJz7WqZx-1RIYRFHnL5ouwkB0
392,0.0,0.595,0.405,0.9656,ChIJz7WqZx-1RIYRFHnL5ouwkB0
393,0.0,0.547,0.453,0.931,ChIJz7WqZx-1RIYRFHnL5ouwkB0
394,0.178,0.75,0.072,-0.5267,ChIJz7WqZx-1RIYRFHnL5ouwkB0
395,0.144,0.749,0.108,-0.2244,ChIJz7WqZx-1RIYRFHnL5ouwkB0
396,0.0,0.917,0.083,0.4019,ChIJz7WqZx-1RIYRFHnL5ouwkB0
397,0.0,0.533,0.467,0.95,ChIJz7WqZx-1RIYRFHnL5ouwkB0
398,0.058,0.619,0.324,0.8757,ChIJz7WqZx-1RIYRFHnL5ouwkB0
399,0.059,0.64,0.301,0.8807,ChIJz7WqZx-1RIYRFHnL5ouwkB0
400,0.0,0.719,0.281,0.8016,ChIJz7WqZx-1RIYRFHnL5ouwkB0
401,0.0,0.564,0.436,0.9498,ChIJz7WqZx-1RIYRFHnL5ouwkB0
402,0.126,0.57,0.303,0.7839,ChIJz7WqZx-1RIYRFHnL5ouwkB0
403,0.072,0.851,0.077,0.3291,ChIJz7WqZx-1RIYRFHnL5ouwkB0
404,0.0,0.704,0.296,0.8505,ChIJz7WqZx-1RIYRFHnL5ouwkB0
405,0.0,0.526,0.474,0.9628,ChIJz7WqZx-1RIYRFHnL5ouwkB0
406,0.0,0.509,0.491,0.9468,ChIJz7WqZx-1RIYRFHnL5ouwkB0
407,0.0,0.769,0.231,0.8172,ChIJz7WqZx-1RIYRFHnL5ouwkB0
408,0.0,0.457,0.543,0.9353,ChIJz7WqZx-1RIYRFHnL5ouwkB0
409,0.075,0.716,0.209,0.6705,ChIJz7WqZx-1RIYRFHnL5ouwkB0
410,0.157,0.772,0.07,-0.6341,ChIJz7WqZx-1RIYRFHnL5ouwkB0
411,0.0,0.4,0.6,0.9661,ChIJz7WqZx-1RIYRFHnL5ouwkB0
412,0.179,0.643,0.179,0.0752,ChIJz7WqZx-1RIYRFHnL5ouwkB0
413,0.169,0.462,0.369,0.7351,ChIJz7WqZx-1RIYRFHnL5ouwkB0
414,0.0,0.609,0.391,0.9106,ChIJz7WqZx-1RIYRFHnL5ouwkB0
415,0.0,0.463,0.537,0.9336,ChIJz7WqZx-1RIYRFHnL5ouwkB0
416,0.0,0.474,0.526,0.9488,ChIJz7WqZx-1RIYRFHnL5ouwkB0
417,0.0,0.362,0.638,0.9507,ChIJz7WqZx-1RIYRFHnL5ouwkB0
418,0.033,0.723,0.243,0.8196,ChIJz7WqZx-1RIYRFHnL5ouwkB0
419,0.0,0.597,0.403,0.8439,ChIJz7WqZx-1RIYRFHnL5ouwkB0
420,0.0,0.329,0.671,0.9359,ChIJz7WqZx-1RIYRFHnL5ouwkB0
421,0.0,0.448,0.552,0.8627,ChIJz7WqZx-1RIYRFHnL5ouwkB0
422,0.0,0.325,0.675,0.8516,ChIJz7WqZx-1RIYRFHnL5ouwkB0
423,0.0,0.448,0.552,0.8122,ChIJz7WqZx-1RIYRFHnL5ouwkB0
424,0.0,0.311,0.689,0.9013,ChIJz7WqZx-1RIYRFHnL5ouwkB0
425,0.081,0.769,0.15,0.4404,ChIJz7WqZx-1RIYRFHnL5ouwkB0
426,0.129,0.45,0.421,0.7339,ChIJz7WqZx-1RIYRFHnL5ouwkB0
427,0.0,0.566,0.434,0.7482,ChIJz7WqZx-1RIYRFHnL5ouwkB0
428,0.0,0.334,0.666,0.8748,ChIJz7WqZx-1RIYRFHnL5ouwkB0
429,0.0,0.58,0.42,0.7249,ChIJz7WqZx-1RIYRFHnL5ouwkB0
430,0.0,0.707,0.293,0.7003,ChIJz7WqZx-1RIYRFHnL5ouwkB0
431,0.0,0.517,0.483,0.8169,ChIJz7WqZx-1RIYRFHnL5ouwkB0
432,0.0,0.833,0.167,0.34,ChIJz7WqZx-1RIYRFHnL5ouwkB0
433,0.0,0.323,0.677,0.9269,ChIJz7WqZx-1RIYRFHnL5ouwkB0
434,0.0,0.419,0.581,0.8655,ChIJz7WqZx-1RIYRFHnL5ouwkB0
435,0.0,0.661,0.339,0.555,ChIJz7WqZx-1RIYRFHnL5ouwkB0
436,0.0,0.196,0.804,0.6249,ChIJz7WqZx-1RIYRFHnL5ouwkB0
437,0.0,0.182,0.818,0.6696,ChIJz7WqZx-1RIYRFHnL5ouwkB0
438,0.0,0.572,0.428,0.6696,ChIJz7WqZx-1RIYRFHnL5ouwkB0
439,0.0,0.406,0.594,0.6588,ChIJz7WqZx-1RIYRFHnL5ouwkB0
440,0.202,0.242,0.556,0.6597,ChIJz7WqZx-1RIYRFHnL5ouwkB0
441,0.0,0.295,0.705,0.6988,ChIJz7WqZx-1RIYRFHnL5ouwkB0
442,0.0,0.192,0.808,0.6369,ChIJz7WqZx-1RIYRFHnL5ouwkB0
443,0.0,0.196,0.804,0.6249,ChIJz7WqZx-1RIYRFHnL5ouwkB0
444,0.0,1.0,0.0,0.0,ChIJz7WqZx-1RIYRFHnL5ouwkB0
511,0.022,0.851,0.127,0.9657,ChIJGz-OvHK1RIYRGENTa5vNjeg
512,0.0,0.679,0.321,0.9837,ChIJGz-OvHK1RIYRGENTa5vNjeg
513,0.0,0.847,0.153,0.937,ChIJGz-OvHK1RIYRGENTa5vNjeg
514,0.052,0.644,0.304,0.9696,ChIJGz-OvHK1RIYRGENTa5vNjeg
515,0.0,0.753,0.247,0.9756,ChIJGz-OvHK1RIYRGENTa5vNjeg
516,0.0,0.729,0.271,0.9078,ChIJGz-OvHK1RIYRGENTa5vNjeg
517,0.045,0.883,0.072,0.5896,ChIJGz-OvHK1RIYRGENTa5vNjeg
518,0.0,0.746,0.254,0.9756,ChIJGz-OvHK1RIYRGENTa5vNjeg
519,0.0,0.708,0.292,0.9402,ChIJGz-OvHK1RIYRGENTa5vNjeg
520,0.055,0.759,0.186,0.8825,ChIJGz-OvHK1RIYRGENTa5vNjeg
521,0.0,0.717,0.283,0.9017,ChIJGz-OvHK1RIYRGENTa5vNjeg
522,0.0,0.491,0.509,0.9623,ChIJGz-OvHK1RIYRGENTa5vNjeg
523,0.0,0.71,0.29,0.9169,ChIJGz-OvHK1RIYRGENTa5vNjeg
524,0.0,0.644,0.356,0.9177,ChIJGz-OvHK1RIYRGENTa5vNjeg
525,0.0,0.673,0.327,0.9835,ChIJGz-OvHK1RIYRGENTa5vNjeg
526,0.0,0.567,0.433,0.9538,ChIJGz-OvHK1RIYRGENTa5vNjeg
527,0.0,0.655,0.345,0.875,ChIJGz-OvHK1RIYRGENTa5vNjeg
528,0.0,1.0,0.0,0.0,ChIJGz-OvHK1RIYRGENTa5vNjeg
529,0.0,0.679,0.321,0.796,ChIJGz-OvHK1RIYRGENTa5vNjeg
530,0.055,0.86,0.086,0.3612,ChIJGz-OvHK1RIYRGENTa5vNjeg
531,0.0,0.493,0.507,0.8834,ChIJGz-OvHK1RIYRGENTa5vNjeg
532,0.0,0.514,0.486,0.8856,ChIJGz-OvHK1RIYRGENTa5vNjeg
533,0.074,0.701,0.225,0.7739,ChIJGz-OvHK1RIYRGENTa5vNjeg
534,0.0,0.407,0.593,0.9551,ChIJGz-OvHK1RIYRGENTa5vNjeg
535,0.125,0.53,0.345,0.7003,ChIJGz-OvHK1RIYRGENTa5vNjeg
536,0.0,0.68,0.32,0.5106,ChIJGz-OvHK1RIYRGENTa5vNjeg
537,0.0,0.689,0.311,0.8264,ChIJGz-OvHK1RIYRGENTa5vNjeg
538,0.0,0.794,0.206,0.6892,ChIJGz-OvHK1RIYRGENTa5vNjeg
539,0.0,0.295,0.705,0.6988,ChIJGz-OvHK1RIYRGENTa5vNjeg
540,0.0,0.622,0.378,0.8066,ChIJGz-OvHK1RIYRGENTa5vNjeg
541,0.121,0.704,0.175,0.4102,ChIJGz-OvHK1RIYRGENTa5vNjeg
542,0.0,0.445,0.555,0.8748,ChIJGz-OvHK1RIYRGENTa5vNjeg
543,0.0,0.552,0.448,0.8074,ChIJGz-OvHK1RIYRGENTa5vNjeg
544,0.0,0.394,0.606,0.8271,ChIJGz-OvHK1RIYRGENTa5vNjeg
545,0.0,0.185,0.815,0.9347,ChIJGz-OvHK1RIYRGENTa5vNjeg
546,0.0,0.328,0.672,0.8481,ChIJGz-OvHK1RIYRGENTa5vNjeg
547,0.0,0.549,0.451,0.5093,ChIJGz-OvHK1RIYRGENTa5vNjeg
548,0.0,1.0,0.0,0.0,ChIJGz-OvHK1RIYRGENTa5vNjeg
549,0.0,0.192,0.808,0.6369,ChIJGz-OvHK1RIYRGENTa5vNjeg
550,0.0,0.417,0.583,0.6369,ChIJGz-OvHK1RIYRGENTa5vNjeg
567,0.0,0.719,0.281,0.9792,ChIJ80i_rdO0RIYRjCZLgstsFqU
568,0.036,0.669,0.295,0.9644,ChIJ80i_rdO0RIYRjCZLgstsFqU
569,0.0,0.823,0.177,0.9291,ChIJ80i_rdO0RIYRjCZLgstsFqU
570,0.0,0.637,0.363,0.9476,ChIJ80i_rdO0RIYRjCZLgstsFqU
571,0.0,0.811,0.189,0.9604,ChIJ80i_rdO0RIYRjCZLgstsFqU
572,0.0,0.78,0.22,0.8899,ChIJ80i_rdO0RIYRjCZLgstsFqU
573,0.038,0.707,0.254,0.9745,ChIJ80i_rdO0RIYRjCZLgstsFqU
574,0.027,0.749,0.224,0.9978,ChIJ80i_rdO0RIYRjCZLgstsFqU
575,0.078,0.717,0.205,0.8966,ChIJ80i_rdO0RIYRjCZLgstsFqU
576,0.0,0.725,0.275,0.9493,ChIJ80i_rdO0RIYRjCZLgstsFqU
577,0.029,0.769,0.202,0.9561,ChIJ80i_rdO0RIYRjCZLgstsFqU
578,0.091,0.587,0.322,0.9728,ChIJ80i_rdO0RIYRjCZLgstsFqU
579,0.02,0.753,0.228,0.9656,ChIJ80i_rdO0RIYRjCZLgstsFqU
580,0.0,0.561,0.439,0.9771,ChIJ80i_rdO0RIYRjCZLgstsFqU
581,0.0,0.623,0.377,0.902,ChIJ80i_rdO0RIYRjCZLgstsFqU
582,0.083,0.706,0.211,0.8564,ChIJ80i_rdO0RIYRjCZLgstsFqU
583,0.025,0.591,0.384,0.9838,ChIJ80i_rdO0RIYRjCZLgstsFqU
584,0.039,0.645,0.316,0.9986,ChIJ80i_rdO0RIYRjCZLgstsFqU
585,0.012,0.591,0.397,0.998,ChIJ80i_rdO0RIYRjCZLgstsFqU
586,0.0,0.636,0.364,0.9531,ChIJ80i_rdO0RIYRjCZLgstsFqU
587,0.017,0.615,0.369,0.9821,ChIJ80i_rdO0RIYRjCZLgstsFqU
588,0.031,0.592,0.377,0.9804,ChIJ80i_rdO0RIYRjCZLgstsFqU
589,0.0,0.4,0.6,0.9583,ChIJ80i_rdO0RIYRjCZLgstsFqU
590,0.031,0.682,0.286,0.958,ChIJ80i_rdO0RIYRjCZLgstsFqU
591,0.028,0.828,0.144,0.953,ChIJ80i_rdO0RIYRjCZLgstsFqU
592,0.009,0.765,0.226,0.9882,ChIJ80i_rdO0RIYRjCZLgstsFqU
593,0.065,0.685,0.25,0.9862,ChIJ80i_rdO0RIYRjCZLgstsFqU
594,0.04,0.717,0.243,0.9446,ChIJ80i_rdO0RIYRjCZLgstsFqU
595,0.022,0.78,0.199,0.9956,ChIJ80i_rdO0RIYRjCZLgstsFqU
596,0.0,0.418,0.582,0.974,ChIJ80i_rdO0RIYRjCZLgstsFqU
597,0.0,0.562,0.438,0.9794,ChIJ80i_rdO0RIYRjCZLgstsFqU
598,0.0,0.616,0.384,0.9704,ChIJ80i_rdO0RIYRjCZLgstsFqU
599,0.0,0.684,0.316,0.9106,ChIJ80i_rdO0RIYRjCZLgstsFqU
600,0.0,0.616,0.384,0.8741,ChIJ80i_rdO0RIYRjCZLgstsFqU
601,0.0,1.0,0.0,0.0,ChIJ80i_rdO0RIYRjCZLgstsFqU
602,0.0,0.507,0.493,0.9392,ChIJ80i_rdO0RIYRjCZLgstsFqU
603,0.0,0.648,0.352,0.8834,ChIJ80i_rdO0RIYRjCZLgstsFqU
604,0.0,0.402,0.598,0.9575,ChIJ80i_rdO0RIYRjCZLgstsFqU
605,0.0,0.482,0.518,0.9168,ChIJ80i_rdO0RIYRjCZLgstsFqU
606,0.0,0.56,0.44,0.8997,ChIJ80i_rdO0RIYRjCZLgstsFqU
607,0.0,0.386,0.614,0.9231,ChIJ80i_rdO0RIYRjCZLgstsFqU
608,0.0,0.493,0.507,0.9239,ChIJ80i_rdO0RIYRjCZLgstsFqU
609,0.0,0.512,0.488,0.8883,ChIJ80i_rdO0RIYRjCZLgstsFqU
610,0.0,0.179,0.821,0.9652,ChIJ80i_rdO0RIYRjCZLgstsFqU
611,0.0,0.29,0.71,0.8689,ChIJ80i_rdO0RIYRjCZLgstsFqU
618,0.0,0.674,0.326,0.9819,ChIJ7YydDH3MRIYRW04GcSpT4WU
619,0.043,0.836,0.121,0.7673,ChIJ7YydDH3MRIYRW04GcSpT4WU
620,0.022,0.819,0.159,0.8278,ChIJ7YydDH3MRIYRW04GcSpT4WU
621,0.0,0.727,0.273,0.9637,ChIJ7YydDH3MRIYRW04GcSpT4WU
622,0.0,0.866,0.134,0.8625,ChIJ7YydDH3MRIYRW04GcSpT4WU
623,0.024,0.848,0.128,0.9126,ChIJ7YydDH3MRIYRW04GcSpT4WU
624,0.073,0.776,0.151,0.8611,ChIJ7YydDH3MRIYRW04GcSpT4WU
625,0.105,0.814,0.081,-0.2936,ChIJ7YydDH3MRIYRW04GcSpT4WU
626,0.0,0.613,0.387,0.9468,ChIJ7YydDH3MRIYRW04GcSpT4WU
627,0.0,0.728,0.272,0.9321,ChIJ7YydDH3MRIYRW04GcSpT4WU
628,0.194,0.718,0.089,-0.7964,ChIJ7YydDH3MRIYRW04GcSpT4WU
629,0.0,0.827,0.173,0.8777,ChIJ7YydDH3MRIYRW04GcSpT4WU
630,0.0,0.737,0.263,0.8542,ChIJ7YydDH3MRIYRW04GcSpT4WU
631,0.0,0.72,0.28,0.906,ChIJ7YydDH3MRIYRW04GcSpT4WU
632,0.0,1.0,0.0,0.0,ChIJ7YydDH3MRIYRW04GcSpT4WU
633,0.0,0.676,0.324,0.8016,ChIJ7YydDH3MRIYRW04GcSpT4WU
634,0.0,0.677,0.323,0.9239,ChIJ7YydDH3MRIYRW04GcSpT4WU
635,0.0,0.864,0.136,0.4497,ChIJ7YydDH3MRIYRW04GcSpT4WU
636,0.031,0.916,0.053,0.7534,ChIJ7YydDH3MRIYRW04GcSpT4WU
637,0.0,0.722,0.278,0.9271,ChIJ7YydDH3MRIYRW04GcSpT4WU
638,0.0,0.825,0.175,0.9161,ChIJ7YydDH3MRIYRW04GcSpT4WU
639,0.0,0.786,0.214,0.6344,ChIJ7YydDH3MRIYRW04GcSpT4WU
640,0.0,0.699,0.301,0.9801,ChIJ7YydDH3MRIYRW04GcSpT4WU
641,0.0,0.765,0.235,0.9053,ChIJ7YydDH3MRIYRW04GcSpT4WU
642,0.0,0.421,0.579,0.9652,ChIJ7YydDH3MRIYRW04GcSpT4WU
643,0.032,0.773,0.196,0.9622,ChIJ7YydDH3MRIYRW04GcSpT4WU
644,0.0,1.0,0.0,0.0,ChIJ7YydDH3MRIYRW04GcSpT4WU
645,0.085,0.762,0.153,0.9533,ChIJ7YydDH3MRIYRW04GcSpT4WU
646,0.068,0.624,0.308,0.9831,ChIJ7YydDH3MRIYRW04GcSpT4WU
647,0.0,0.702,0.298,0.9791,ChIJ7YydDH3MRIYRW04GcSpT4WU
648,0.077,0.709,0.215,0.9708,ChIJ7YydDH3MRIYRW04GcSpT4WU
649,0.06,0.867,0.073,0.6016,ChIJ7YydDH3MRIYRW04GcSpT4WU
650,0.089,0.887,0.025,-0.6597,ChIJ7YydDH3MRIYRW04GcSpT4WU
651,0.051,0.89,0.058,0.2755,ChIJ7YydDH3MRIYRW04GcSpT4WU
652,0.0,0.796,0.204,0.964,ChIJ7YydDH3MRIYRW04GcSpT4WU
653,0.0,0.745,0.255,0.9792,ChIJ7YydDH3MRIYRW04GcSpT4WU
654,0.032,0.856,0.112,0.8719,ChIJ7YydDH3MRIYRW04GcSpT4WU
655,0.08,0.779,0.141,0.6597,ChIJ7YydDH3MRIYRW04GcSpT4WU
656,0.0,0.765,0.235,0.9607,ChIJ7YydDH3MRIYRW04GcSpT4WU
657,0.025,0.565,0.41,0.9712,ChIJ7YydDH3MRIYRW04GcSpT4WU
658,0.061,0.839,0.101,0.5574,ChIJ7YydDH3MRIYRW04GcSpT4WU
659,0.044,0.78,0.176,0.9814,ChIJ7YydDH3MRIYRW04GcSpT4WU
660,0.043,0.788,0.169,0.9905,ChIJ7YydDH3MRIYRW04GcSpT4WU
661,0.0,0.564,0.436,0.8588,ChIJ7YydDH3MRIYRW04GcSpT4WU
662,0.071,0.749,0.18,0.7955,ChIJ7YydDH3MRIYRW04GcSpT4WU
663,0.034,0.604,0.362,0.9752,ChIJ7YydDH3MRIYRW04GcSpT4WU
664,0.013,0.841,0.146,0.9693,ChIJ7YydDH3MRIYRW04GcSpT4WU
665,0.0,0.629,0.371,0.9805,ChIJ7YydDH3MRIYRW04GcSpT4WU
666,0.023,0.815,0.162,0.9344,ChIJ7YydDH3MRIYRW04GcSpT4WU
667,0.0,0.623,0.377,0.979,ChIJ7YydDH3MRIYRW04GcSpT4WU
668,0.05,0.705,0.245,0.9569,ChIJ7YydDH3MRIYRW04GcSpT4WU
669,0.0,0.835,0.165,0.948,ChIJ7YydDH3MRIYRW04GcSpT4WU
670,0.043,0.837,0.119,0.7422,ChIJ7YydDH3MRIYRW04GcSpT4WU
671,0.0,1.0,0.0,0.0,ChIJ7YydDH3MRIYRW04GcSpT4WU
672,0.082,0.707,0.211,0.705,ChIJ7YydDH3MRIYRW04GcSpT4WU
673,0.0,1.0,0.0,0.0,ChIJ7YydDH3MRIYRW04GcSpT4WU
674,0.041,0.822,0.137,0.9339,ChIJ7YydDH3MRIYRW04GcSpT4WU
675,0.016,0.829,0.155,0.9682,ChIJ7YydDH3MRIYRW04GcSpT4WU
676,0.024,0.704,0.272,0.9716,ChIJ7YydDH3MRIYRW04GcSpT4WU
677,0.013,0.823,0.164,0.962,ChIJ7YydDH3MRIYRW04GcSpT4WU
678,0.028,0.708,0.265,0.9294,ChIJ7YydDH3MRIYRW04GcSpT4WU
679,0.099,0.82,0.081,-0.4385,ChIJ7YydDH3MRIYRW04GcSpT4WU
680,0.067,0.779,0.154,0.5713,ChIJ7YydDH3MRIYRW04GcSpT4WU
681,0.036,0.734,0.231,0.9791,ChIJ7YydDH3MRIYRW04GcSpT4WU
682,0.051,0.654,0.295,0.9676,ChIJ7YydDH3MRIYRW04GcSpT4WU
683,0.168,0.393,0.439,0.7639,ChIJ7YydDH3MRIYRW04GcSpT4WU
684,0.014,0.816,0.17,0.9229,ChIJ7YydDH3MRIYRW04GcSpT4WU
685,0.024,0.807,0.169,0.905,ChIJ7YydDH3MRIYRW04GcSpT4WU
686,0.0,0.856,0.144,0.8438,ChIJ7YydDH3MRIYRW04GcSpT4WU
687,0.04,0.656,0.304,0.9872,ChIJ7YydDH3MRIYRW04GcSpT4WU
688,0.0,0.857,0.143,0.8114,ChIJ7YydDH3MRIYRW04GcSpT4WU
689,0.239,0.613,0.148,-0.8572,ChIJ7YydDH3MRIYRW04GcSpT4WU
690,0.132,0.812,0.056,-0.9799,ChIJ7YydDH3MRIYRW04GcSpT4WU
691,0.057,0.782,0.161,0.9845,ChIJ7YydDH3MRIYRW04GcSpT4WU
692,0.0,0.803,0.197,0.9322,ChIJ7YydDH3MRIYRW04GcSpT4WU
693,0.09,0.795,0.115,0.4403,ChIJ7YydDH3MRIYRW04GcSpT4WU
694,0.013,0.831,0.155,0.9967,ChIJ7YydDH3MRIYRW04GcSpT4WU
695,0.083,0.811,0.106,0.9361,ChIJ7YydDH3MRIYRW04GcSpT4WU
696,0.145,0.533,0.322,0.7884,ChIJ7YydDH3MRIYRW04GcSpT4WU
